
1618901901.525:  AA AA 04 80 02 00 35 48
1618901901.525:  AA AA 04 80 02 00 35 48
1618901901.525:  AA AA 04 80 02 00 35 48
1618901901.526:  AA AA 04 80 02 00 35 48
1618901901.527:  AA AA 04 80 02 00 35 48
1618901901.528:  AA AA 04 80 02 00 36 47
1618901901.530:  AA AA 04 80 02 00 35 48
1618901901.531:  AA AA 04 80 02 00 35 48
1618901901.536:  AA AA 04 80 02 00 35 48
1618901901.538:  AA AA 04 80 02 00 35 48
1618901901.540:  AA AA 04 80 02 00 35 48
1618901901.541:  AA AA 04 80 02 00 35 48
1618901901.542:  AA AA 04 80 02 00 35 48
1618901901.543:  AA AA 04 80 02 00 35 48
1618901901.546:  AA AA 04 80 02 00 35 48
1618901901.547:  AA AA 04 80 02 00 35 48
1618901901.548:  AA AA 04 80 02 00 35 48
1618901901.550:  AA AA 04 80 02 00 35 48
1618901901.551:  AA AA 04 80 02 00 35 48
1618901901.552:  AA AA 04 80 02 00 35 48
1618901901.555:  AA AA 04 80 02 00 35 48
1618901901.557:  AA AA 04 80 02 00 35 48
1618901901.558:  AA AA 04 80 02 00 35 48
1618901901.561:  AA AA 04 80 02 00 35 48
1618901901.567:  AA AA 04 80 02 00 35 48
1618901901.569:  AA AA 04 80 02 00 35 48
1618901901.571:  AA AA 04 80 02 00 35 48
1618901901.572:  AA AA 04 80 02 00 35 48
1618901901.572:  AA AA 04 80 02 00 35 48
1618901901.574:  AA AA 04 80 02 00 35 48
1618901901.575:  AA AA 04 80 02 00 35 48
1618901901.577:  AA AA 04 80 02 00 35 48
1618901901.579:  AA AA 04 80 02 00 35 48
1618901901.582:  AA AA 04 80 02 00 35 48
1618901901.584:  AA AA 04 80 02 00 35 48
1618901901.585:  AA AA 04 80 02 00 35 48
1618901901.586:  AA AA 04 80 02 00 35 48
1618901901.589:  AA AA 04 80 02 00 35 48
1618901901.606:  AA AA 04 80 02 00 35 48
1618901901.607:  AA AA 04 80 02 00 35 48
1618901901.609:  AA AA 04 80 02 00 35 48
1618901901.610:  AA AA 04 80 02 00 35 48
1618901901.612:  AA AA 04 80 02 00 35 48
1618901901.612:  AA AA 04 80 02 00 35 48
1618901901.613:  AA AA 04 80 02 00 35 48
1618901901.613:  AA AA 04 80 02 00 35 48
1618901901.613:  AA AA 04 80 02 00 35 48
1618901901.613:  AA AA 04 80 02 00 35 48
1618901901.613:  AA AA 04 80 02 00 35 48
1618901901.614:  AA AA 04 80 02 00 35 48
1618901901.615:  AA AA 04 80 02 00 35 48
1618901901.618:  AA AA 04 80 02 00 35 48
1618901901.620:  AA AA 04 80 02 00 35 48
1618901901.621:  AA AA 04 80 02 00 35 48
1618901901.622:  AA AA 04 80 02 00 35 48
1618901901.624:  AA AA 04 80 02 00 35 48
1618901901.626:  AA AA 04 80 02 00 35 48
1618901901.627:  AA AA 04 80 02 00 35 48
1618901901.631:  AA AA 04 80 02 00 35 48
1618901901.632:  AA AA 04 80 02 00 35 48
1618901901.634:  AA AA 04 80 02 00 35 48
1618901901.636:  AA AA 04 80 02 00 35 48
1618901901.638:  AA AA 04 80 02 00 35 48
1618901901.639:  AA AA 04 80 02 00 35 48
1618901901.641:  AA AA 04 80 02 00 35 48
1618901901.642:  AA AA 04 80 02 00 35 48
1618901901.646:  AA AA 04 80 02 00 35 48
1618901901.647:  AA AA 04 80 02 00 35 48
1618901901.649:  AA AA 04 80 02 00 35 48
1618901901.651:  AA AA 04 80 02 00 35 48
1618901901.653:  AA AA 04 80 02 00 35 48
1618901901.656:  AA AA 04 80 02 00 35 48
1618901901.658:  AA AA 04 80 02 00 35 48
1618901901.659:  AA AA 04 80 02 00 35 48
1618901901.660:  AA AA 04 80 02 00 35 48
1618901901.663:  AA AA 04 80 02 00 35 48
1618901901.667:  AA AA 04 80 02 00 35 48
1618901901.671:  AA AA 04 80 02 00 35 48
1618901901.673:  AA AA 04 80 02 00 35 48
1618901901.676:  AA AA 04 80 02 00 35 48
1618901901.677:  AA AA 04 80 02 00 35 48
1618901901.678:  AA AA 04 80 02 00 35 48
1618901901.679:  AA AA 04 80 02 00 34 49
1618901901.680:  AA AA 04 80 02 00 35 48
1618901901.683:  AA AA 04 80 02 00 35 48
1618901901.685:  AA AA 04 80 02 00 35 48
1618901901.688:  AA AA 04 80 02 00 35 48
1618901901.689:  AA AA 04 80 02 00 35 48
1618901901.689:  AA AA 04 80 02 00 35 48
1618901901.692:  AA AA 04 80 02 00 35 48
1618901901.694:  AA AA 04 80 02 00 35 48
1618901901.695:  AA AA 04 80 02 00 35 48
1618901901.696:  AA AA 04 80 02 00 35 48
1618901901.700:  AA AA 04 80 02 00 35 48
1618901901.701:  AA AA 04 80 02 00 35 48
1618901901.703:  AA AA 04 80 02 00 35 48
1618901901.704:  AA AA 04 80 02 00 35 48
1618901901.707:  AA AA 04 80 02 00 35 48
1618901901.709:  AA AA 04 80 02 00 35 48
1618901901.710:  AA AA 04 80 02 00 35 48
1618901901.711:  AA AA 04 80 02 00 35 48
1618901901.716:  AA AA 04 80 02 00 35 48
1618901901.719:  AA AA 04 80 02 00 35 48
1618901901.720:  AA AA 04 80 02 00 35 48
1618901901.721:  AA AA 04 80 02 00 35 48
1618901901.723:  AA AA 04 80 02 00 35 48
1618901901.724:  AA AA 04 80 02 00 35 48
1618901901.726:  AA AA 04 80 02 00 35 48
1618901901.728:  AA AA 04 80 02 00 35 48
1618901901.729:  AA AA 04 80 02 00 35 48
1618901901.731:  AA AA 04 80 02 00 35 48
1618901901.733:  AA AA 04 80 02 00 35 48
1618901901.735:  AA AA 04 80 02 00 35 48
1618901901.738:  AA AA 04 80 02 00 35 48
1618901901.739:  AA AA 04 80 02 00 35 48
1618901901.741:  AA AA 04 80 02 00 35 48
1618901901.743:  AA AA 04 80 02 00 35 48
1618901901.745:  AA AA 04 80 02 00 35 48
1618901901.748:  AA AA 04 80 02 00 35 48
1618901901.749:  AA AA 04 80 02 00 35 48
1618901901.750:  AA AA 04 80 02 00 34 49
1618901901.753:  AA AA 04 80 02 00 35 48
1618901901.755:  AA AA 04 80 02 00 35 48
1618901901.757:  AA AA 04 80 02 00 35 48
1618901901.759:  AA AA 04 80 02 00 35 48
1618901901.762:  AA AA 04 80 02 00 35 48
1618901901.763:  AA AA 04 80 02 00 35 48
1618901901.765:  AA AA 04 80 02 00 35 48
1618901901.767:  AA AA 04 80 02 00 35 48
1618901901.769:  AA AA 04 80 02 00 35 48
1618901901.777:  AA AA 04 80 02 00 35 48
1618901901.778:  AA AA 04 80 02 00 35 48
1618901901.779:  AA AA 04 80 02 00 35 48
1618901901.780:  AA AA 04 80 02 00 35 48
1618901901.782:  AA AA 04 80 02 00 36 47
1618901901.782:  AA AA 04 80 02 00 35 48
1618901901.783:  AA AA 04 80 02 00 35 48
1618901901.785:  AA AA 04 80 02 00 35 48
1618901901.786:  AA AA 04 80 02 00 34 49
1618901901.787:  AA AA 04 80 02 00 35 48
1618901901.789:  AA AA 04 80 02 00 35 48
1618901901.791:  AA AA 04 80 02 00 35 48
1618901901.793:  AA AA 04 80 02 00 34 49
1618901901.796:  AA AA 04 80 02 00 34 49
1618901901.797:  AA AA 04 80 02 00 35 48
1618901901.798:  AA AA 04 80 02 00 35 48
1618901901.801:  AA AA 04 80 02 00 35 48
1618901901.803:  AA AA 04 80 02 00 35 48
1618901901.804:  AA AA 04 80 02 00 35 48
1618901901.806:  AA AA 04 80 02 00 35 48
1618901901.808:  AA AA 04 80 02 00 35 48
1618901901.811:  AA AA 04 80 02 00 35 48
1618901901.812:  AA AA 04 80 02 00 35 48
1618901901.814:  AA AA 04 80 02 00 35 48
1618901901.817:  AA AA 04 80 02 00 35 48
1618901901.818:  AA AA 04 80 02 00 35 48
1618901901.821:  AA AA 04 80 02 00 35 48
1618901901.822:  AA AA 04 80 02 00 35 48
1618901901.824:  AA AA 04 80 02 00 35 48
1618901901.827:  AA AA 04 80 02 00 35 48
1618901901.828:  AA AA 04 80 02 00 35 48
1618901901.831:  AA AA 04 80 02 00 35 48
1618901901.833:  AA AA 04 80 02 00 35 48
1618901901.834:  AA AA 04 80 02 00 35 48
1618901901.837:  AA AA 04 80 02 00 35 48
1618901901.838:  AA AA 04 80 02 00 34 49
1618901901.839:  AA AA 04 80 02 00 35 48
1618901901.842:  AA AA 04 80 02 00 35 48
1618901901.843:  AA AA 04 80 02 00 35 48
1618901901.846:  AA AA 04 80 02 00 35 48
1618901901.848:  AA AA 04 80 02 00 35 48
1618901901.850:  AA AA 04 80 02 00 35 48
1618901901.852:  AA AA 04 80 02 00 35 48
1618901901.853:  AA AA 04 80 02 00 35 48
1618901901.856:  AA AA 04 80 02 00 35 48
1618901901.858:  AA AA 04 80 02 00 35 48
1618901901.860:  AA AA 04 80 02 00 35 48
1618901901.861:  AA AA 04 80 02 00 35 48
1618901901.863:  AA AA 04 80 02 00 35 48
1618901901.866:  AA AA 04 80 02 00 35 48
1618901901.867:  AA AA 04 80 02 00 35 48
1618901901.869:  AA AA 04 80 02 00 35 48
1618901901.872:  AA AA 04 80 02 00 35 48
1618901901.873:  AA AA 04 80 02 00 35 48
1618901901.876:  AA AA 04 80 02 00 35 48
1618901901.882:  AA AA 04 80 02 00 35 48
1618901901.883:  AA AA 04 80 02 00 35 48
1618901901.885:  AA AA 04 80 02 00 35 48
1618901901.886:  AA AA 04 80 02 00 35 48
1618901901.887:  AA AA 04 80 02 00 35 48
1618901901.892:  AA AA 04 80 02 00 35 48
1618901901.895:  AA AA 04 80 02 00 35 48
1618901901.896:  AA AA 04 80 02 00 35 48
1618901901.897:  AA AA 04 80 02 00 36 47
1618901901.898:  AA AA 04 80 02 00 35 48
1618901901.900:  AA AA 04 80 02 00 35 48
1618901901.900:  AA AA 04 80 02 00 35 48
1618901901.902:  AA AA 04 80 02 00 35 48
1618901901.903:  AA AA 04 80 02 00 34 49
1618901901.907:  AA AA 04 80 02 00 34 49
1618901901.908:  AA AA 04 80 02 00 35 48
1618901901.910:  AA AA 04 80 02 00 34 49
1618901901.911:  AA AA 04 80 02 00 35 48
1618901901.914:  AA AA 04 80 02 00 35 48
1618901901.916:  AA AA 04 80 02 00 35 48
1618901901.917:  AA AA 04 80 02 00 34 49
1618901901.918:  AA AA 04 80 02 00 35 48
1618901901.922:  AA AA 04 80 02 00 35 48
1618901901.923:  AA AA 04 80 02 00 35 48
1618901901.925:  AA AA 04 80 02 00 35 48
1618901901.926:  AA AA 04 80 02 00 35 48
1618901901.929:  AA AA 04 80 02 00 35 48
1618901901.931:  AA AA 04 80 02 00 35 48
1618901901.932:  AA AA 04 80 02 00 35 48
1618901901.934:  AA AA 04 80 02 00 35 48
1618901901.937:  AA AA 04 80 02 00 36 47
1618901901.939:  AA AA 04 80 02 00 35 48
1618901901.940:  AA AA 04 80 02 00 35 48
1618901901.941:  AA AA 04 80 02 00 35 48
1618901901.944:  AA AA 04 80 02 00 35 48
1618901901.946:  AA AA 04 80 02 00 35 48
1618901901.947:  AA AA 04 80 02 00 35 48
1618901901.949:  AA AA 04 80 02 00 35 48
1618901901.954:  AA AA 04 80 02 00 35 48
1618901901.956:  AA AA 04 80 02 00 35 48
1618901901.957:  AA AA 04 80 02 00 35 48
1618901901.959:  AA AA 04 80 02 00 35 48
1618901901.962:  AA AA 04 80 02 00 35 48
1618901901.964:  AA AA 04 80 02 00 35 48
1618901901.965:  AA AA 04 80 02 00 35 48
1618901901.966:  AA AA 04 80 02 00 35 48
1618901901.967:  AA AA 04 80 02 00 35 48
1618901901.970:  AA AA 04 80 02 00 35 48
1618901901.971:  AA AA 04 80 02 00 35 48
1618901901.974:  AA AA 04 80 02 00 35 48
1618901901.976:  AA AA 04 80 02 00 35 48
1618901901.977:  AA AA 04 80 02 00 35 48
1618901901.980:  AA AA 04 80 02 00 34 49
1618901901.981:  AA AA 04 80 02 00 35 48
1618901901.984:  AA AA 04 80 02 00 35 48
1618901901.989:  AA AA 04 80 02 00 34 49
1618901901.990:  AA AA 04 80 02 00 35 48
1618901901.991:  AA AA 04 80 02 00 35 48
1618901901.994:  AA AA 04 80 02 00 35 48
1618901901.996:  AA AA 04 80 02 00 35 48
1618901902.000:  AA AA 04 80 02 00 35 48
1618901902.001:  AA AA 04 80 02 00 35 48
1618901902.001:  AA AA 04 80 02 00 35 48
1618901902.002:  AA AA 04 80 02 00 34 49
1618901902.004:  AA AA 04 80 02 00 35 48
1618901902.005:  AA AA 04 80 02 00 35 48
1618901902.006:  AA AA 04 80 02 00 35 48
1618901902.011:  AA AA 04 80 02 00 35 48
1618901902.014:  AA AA 04 80 02 00 35 48
1618901902.015:  AA AA 04 80 02 00 35 48
1618901902.016:  AA AA 04 80 02 00 35 48
1618901902.018:  AA AA 04 80 02 00 35 48
1618901902.019:  AA AA 04 80 02 00 35 48
1618901902.023:  AA AA 04 80 02 00 35 48
1618901902.024:  AA AA 04 80 02 00 35 48
1618901902.026:  AA AA 04 80 02 00 35 48
1618901902.029:  AA AA 04 80 02 00 35 48
1618901902.030:  AA AA 04 80 02 00 34 49
1618901902.031:  AA AA 04 80 02 00 35 48
1618901902.033:  AA AA 04 80 02 00 35 48
1618901902.034:  AA AA 04 80 02 00 35 48
1618901902.038:  AA AA 04 80 02 00 35 48
1618901902.039:  AA AA 04 80 02 00 35 48
1618901902.044:  AA AA 04 80 02 00 34 49
1618901902.046:  AA AA 04 80 02 00 35 48
1618901902.048:  AA AA 04 80 02 00 35 48
1618901902.049:  AA AA 04 80 02 00 35 48
1618901902.050:  AA AA 04 80 02 00 35 48
1618901902.051:  AA AA 04 80 02 00 35 48
1618901902.055:  AA AA 04 80 02 00 35 48
1618901902.056:  AA AA 04 80 02 00 35 48
1618901902.058:  AA AA 04 80 02 00 35 48
1618901902.059:  AA AA 04 80 02 00 35 48
1618901902.060:  AA AA 04 80 02 00 34 49
1618901902.061:  AA AA 04 80 02 00 35 48
1618901902.063:  AA AA 04 80 02 00 35 48
1618901902.065:  AA AA 04 80 02 00 35 48
1618901902.070:  AA AA 04 80 02 00 35 48
1618901902.073:  AA AA 04 80 02 00 35 48
1618901902.074:  AA AA 04 80 02 00 34 49
1618901902.078:  AA AA 04 80 02 00 35 48
1618901902.079:  AA AA 04 80 02 00 35 48
1618901902.079:  AA AA 04 80 02 00 35 48
1618901902.080:  AA AA 04 80 02 00 34 49
1618901902.081:  AA AA 04 80 02 00 35 48
1618901902.083:  AA AA 04 80 02 00 35 48
1618901902.091:  AA AA 04 80 02 00 35 48
1618901902.093:  AA AA 04 80 02 00 35 48
1618901902.094:  AA AA 04 80 02 00 36 47
1618901902.096:  AA AA 04 80 02 00 35 48
1618901902.098:  AA AA 04 80 02 00 35 48
1618901902.098:  AA AA 04 80 02 00 35 48
1618901902.098:  AA AA 04 80 02 00 35 48
1618901902.099:  AA AA 04 80 02 00 35 48
1618901902.100:  AA AA 04 80 02 00 35 48
1618901902.104:  AA AA 04 80 02 00 35 48
1618901902.105:  AA AA 04 80 02 00 35 48
1618901902.106:  AA AA 04 80 02 00 34 49
1618901902.108:  AA AA 04 80 02 00 34 49
1618901902.110:  AA AA 04 80 02 00 35 48
1618901902.111:  AA AA 04 80 02 00 35 48
1618901902.114:  AA AA 04 80 02 00 35 48
1618901902.116:  AA AA 04 80 02 00 35 48
1618901902.118:  AA AA 04 80 02 00 35 48
1618901902.120:  AA AA 04 80 02 00 35 48
1618901902.122:  AA AA 04 80 02 00 35 48
1618901902.126:  AA AA 04 80 02 00 35 48
1618901902.129:  AA AA 04 80 02 00 35 48
1618901902.130:  AA AA 04 80 02 00 35 48
1618901902.133:  AA AA 04 80 02 00 35 48
1618901902.135:  AA AA 04 80 02 00 35 48
1618901902.137:  AA AA 04 80 02 00 35 48
1618901902.161:  AA AA 04 80 02 00 35 48
1618901902.162:  AA AA 04 80 02 00 35 48
1618901902.163:  AA AA 04 80 02 00 35 48
1618901902.164:  AA AA 04 80 02 00 34 49
1618901902.167:  AA AA 04 80 02 00 35 48
1618901902.167:  AA AA 04 80 02 00 35 48
1618901902.167:  AA AA 04 80 02 00 35 48
1618901902.167:  AA AA 04 80 02 00 35 48
1618901902.167:  AA AA 04 80 02 00 35 48
1618901902.167:  AA AA 04 80 02 00 35 48
1618901902.167:  AA AA 04 80 02 00 35 48
1618901902.168:  AA AA 04 80 02 00 35 48
1618901902.168:  AA AA 04 80 02 00 35 48
1618901902.168:  AA AA 04 80 02 00 35 48
1618901902.168:  AA AA 04 80 02 00 35 48
1618901902.168:  AA AA 04 80 02 00 35 48
1618901902.169:  AA AA 04 80 02 00 35 48
1618901902.171:  AA AA 04 80 02 00 35 48
1618901902.173:  AA AA 04 80 02 00 35 48
1618901902.174:  AA AA 04 80 02 00 35 48
1618901902.176:  AA AA 04 80 02 00 35 48
1618901902.177:  AA AA 04 80 02 00 35 48
1618901902.178:  AA AA 04 80 02 00 35 48
1618901902.179:  AA AA 04 80 02 00 35 48
1618901902.182:  AA AA 04 80 02 00 35 48
1618901902.184:  AA AA 04 80 02 00 35 48
1618901902.186:  AA AA 04 80 02 00 35 48
1618901902.187:  AA AA 04 80 02 00 35 48
1618901902.193:  AA AA 04 80 02 00 35 48
1618901902.194:  AA AA 04 80 02 00 35 48
1618901902.197:  AA AA 04 80 02 00 35 48
1618901902.198:  AA AA 04 80 02 00 35 48
1618901902.198:  AA AA 04 80 02 00 35 48
1618901902.199:  AA AA 04 80 02 00 35 48
1618901902.201:  AA AA 04 80 02 00 35 48
1618901902.203:  AA AA 04 80 02 00 35 48
1618901902.204:  AA AA 04 80 02 00 35 48
1618901902.207:  AA AA 04 80 02 00 35 48
1618901902.210:  AA AA 04 80 02 00 35 48
1618901902.211:  AA AA 04 80 02 00 35 48
1618901902.213:  AA AA 04 80 02 00 35 48
1618901902.215:  AA AA 04 80 02 00 35 48
1618901902.217:  AA AA 04 80 02 00 35 48
1618901902.220:  AA AA 04 80 02 00 35 48
1618901902.221:  AA AA 04 80 02 00 35 48
1618901902.226:  AA AA 04 80 02 00 35 48
1618901902.228:  AA AA 04 80 02 00 34 49
1618901902.230:  AA AA 04 80 02 00 35 48
1618901902.231:  AA AA 04 80 02 00 35 48
1618901902.232:  AA AA 04 80 02 00 35 48
1618901902.233:  AA AA 04 80 02 00 35 48
1618901902.236:  AA AA 04 80 02 00 35 48
1618901902.237:  AA AA 04 80 02 00 35 48
1618901902.238:  AA AA 04 80 02 00 35 48
1618901902.241:  AA AA 04 80 02 00 35 48
1618901902.243:  AA AA 04 80 02 00 35 48
1618901902.245:  AA AA 04 80 02 00 35 48
1618901902.247:  AA AA 04 80 02 00 35 48
1618901902.250:  AA AA 04 80 02 00 35 48
1618901902.251:  AA AA 04 80 02 00 35 48
1618901902.252:  AA AA 04 80 02 00 35 48
1618901902.254:  AA AA 04 80 02 00 35 48
1618901902.257:  AA AA 04 80 02 00 35 48
1618901902.258:  AA AA 04 80 02 00 35 48
1618901902.260:  AA AA 04 80 02 00 36 47
1618901902.262:  AA AA 04 80 02 00 35 48
1618901902.265:  AA AA 04 80 02 00 35 48
1618901902.266:  AA AA 04 80 02 00 35 48
1618901902.267:  AA AA 04 80 02 00 35 48
1618901902.269:  AA AA 04 80 02 00 35 48
1618901902.272:  AA AA 04 80 02 00 35 48
1618901902.273:  AA AA 04 80 02 00 35 48
1618901902.276:  AA AA 04 80 02 00 35 48
1618901902.277:  AA AA 04 80 02 00 35 48
1618901902.280:  AA AA 04 80 02 00 35 48
1618901902.282:  AA AA 04 80 02 00 35 48
1618901902.283:  AA AA 04 80 02 00 35 48
1618901902.288:  AA AA 04 80 02 00 35 48
1618901902.291:  AA AA 04 80 02 00 35 48
1618901902.297:  AA AA 04 80 02 00 34 49
1618901902.298:  AA AA 04 80 02 00 34 49
1618901902.302:  AA AA 04 80 02 00 34 49
1618901902.303:  AA AA 04 80 02 00 35 48
1618901902.303:  AA AA 04 80 02 00 35 48
1618901902.304:  AA AA 04 80 02 00 35 48
1618901902.305:  AA AA 04 80 02 00 35 48
1618901902.306:  AA AA 04 80 02 00 35 48
1618901902.307:  AA AA 04 80 02 00 34 49
1618901902.308:  AA AA 04 80 02 00 35 48
1618901902.312:  AA AA 04 80 02 00 34 49
1618901902.313:  AA AA 04 80 02 00 34 49
1618901902.315:  AA AA 04 80 02 00 34 49
1618901902.316:  AA AA 04 80 02 00 35 48
1618901902.317:  AA AA 04 80 02 00 34 49
1618901902.319:  AA AA 04 80 02 00 35 48
1618901902.322:  AA AA 04 80 02 00 35 48
1618901902.324:  AA AA 04 80 02 00 35 48
1618901902.325:  AA AA 04 80 02 00 35 48
1618901902.326:  AA AA 04 80 02 00 35 48
1618901902.329:  AA AA 04 80 02 00 35 48
1618901902.331:  AA AA 04 80 02 00 35 48
1618901902.332:  AA AA 04 80 02 00 35 48
1618901902.335:  AA AA 04 80 02 00 35 48
1618901902.336:  AA AA 04 80 02 00 36 47
1618901902.339:  AA AA 04 80 02 00 35 48
1618901902.341:  AA AA 04 80 02 00 35 48
1618901902.342:  AA AA 04 80 02 00 35 48
1618901902.348:  AA AA 04 80 02 00 35 48
1618901902.350:  AA AA 04 80 02 00 34 49
1618901902.352:  AA AA 20 02 19 83 18 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 01 00 00 00 00 00 00 04 00 05 00 3E
1618901903.851:  AA AA 04 80 02 00 34 49
1618901903.852:  AA AA 04 80 02 00 34 49
1618901903.852:  AA AA 04 80 02 00 34 49
1618901903.852:  AA AA 04 80 02 00 35 48
1618901903.852:  AA AA 04 80 02 00 35 48
1618901903.852:  AA AA 04 80 02 00 35 48
1618901903.852:  AA AA 04 80 02 00 35 48
1618901903.852:  AA AA 04 80 02 00 35 48
1618901903.852:  AA AA 04 80 02 00 35 48
1618901903.852:  AA AA 04 80 02 00 35 48
1618901903.852:  AA AA 04 80 02 00 35 48
1618901903.852:  AA AA 04 80 02 00 35 48
1618901903.852:  AA AA 04 80 02 00 35 48
1618901903.852:  AA AA 04 80 02 00 35 48
1618901903.852:  AA AA 04 80 02 00 35 48
1618901903.853:  AA AA 04 80 02 00 35 48
1618901903.853:  AA AA 04 80 02 00 35 48
1618901903.853:  AA AA 04 80 02 00 35 48
1618901903.853:  AA AA 04 80 02 00 35 48
1618901903.853:  AA AA 04 80 02 00 35 48
1618901903.853:  AA AA 04 80 02 00 35 48
1618901903.853:  AA AA 04 80 02 00 35 48
1618901903.853:  AA AA 04 80 02 00 35 48
1618901903.853:  AA AA 04 80 02 00 35 48
1618901903.853:  AA AA 04 80 02 00 35 48
1618901903.853:  AA AA 04 80 02 00 35 48
1618901903.853:  AA AA 04 80 02 00 35 48
1618901903.853:  AA AA 04 80 02 00 34 49
1618901903.854:  AA AA 04 80 02 00 35 48
1618901903.854:  AA AA 04 80 02 00 35 48
1618901903.854:  AA AA 04 80 02 00 34 49
1618901903.854:  AA AA 04 80 02 00 35 48
1618901903.854:  AA AA 04 80 02 00 35 48
1618901903.854:  AA AA 04 80 02 00 35 48
1618901903.854:  AA AA 04 80 02 00 35 48
1618901903.854:  AA AA 04 80 02 00 35 48
1618901903.854:  AA AA 04 80 02 00 35 48
1618901903.854:  AA AA 04 80 02 00 35 48
1618901903.854:  AA AA 04 80 02 00 35 48
1618901903.854:  AA AA 04 80 02 00 35 48
1618901903.854:  AA AA 04 80 02 00 35 48
1618901903.854:  AA AA 04 80 02 00 35 48
